 redshift        id         F0378               F0378_err         F0395               F0395_err         F0410               F0410_err         F0430               F0430_err         F0515              F0515_err        F0660              F0660_err        F0861              F0861_err 
 0.001825  T17-2573  0.0006332294   0.0003228849067180651    0.01340583    0.006835656915429416   0.008651846    0.004411593158259968    0.01075885    0.005485957628801101    0.03070067    0.00862127022414412    0.0169183   0.004340921355020038   0.03431353   0.011631664711940807 
 0.001825  T17-2567           0.0                    99.0    0.01132089     0.00577254292154307    0.01840616    0.009385335920450422   0.007849601    0.004002527357582083    0.01737741   0.008482370095651452   0.02437508  0.0043476363756442425   0.04344143    0.01037228781980933 
 0.001825  T17-2448    0.01217608    0.006208605971326011   0.003491054   0.0017800952469006145    0.02196435    0.011199660022434832   0.002127619   0.0010848775701394191    0.01996939   0.007976341419561038   0.03272352  0.0052031540931808855   0.04439245   0.010325922031030691 
 0.001825  T17-2533    0.02500197    0.008420495358964638    0.01160412    0.005916962451226558    0.04395967     0.01172455207790852    0.03677705    0.011044212013499423    0.05670055    0.01011209551675245   0.07850869   0.008575152189309355    0.1139653   0.014701588804469437 
 0.001825  T17-2713   0.002547321   0.0012988844389288101    0.01027651    0.005240010541001802   0.008837907    0.004506466515522166  0.0009657693   0.0004924476016038507    0.02750802   0.007907309570548316    0.0129532   0.004093850578730983   0.02203175   0.009937946186695216 
 0.001825  T17-2731    0.04723763    0.010665261742470507    0.03223643    0.016437413658953435    0.06901695    0.015657805133179586    0.08331706    0.014597747302626387    0.09467304   0.013289632900299391     0.132625   0.014173207055600401    0.1253172   0.016790491600629207 
 0.001825  T17-2734           0.0                    99.0   0.008756842    0.004465130823544887   0.002803261   0.0014293887443597034    0.02696348     0.01014689699428712    0.01847795   0.007870304731235888   0.03295558   0.004817048716960728   0.04532424   0.011287763127594235 
 0.001825  T17-2672    0.01097217    0.005594731874226414     0.0201343     0.01026651885925312           0.0                    99.0    0.02100478    0.009904501641649013    0.02464381    0.00842590360018924   0.04049858   0.005657468230032583   0.05070497   0.010686865572852033 
 0.001825  T17-2693           0.0                    99.0    0.01006139    0.005130320433225395   0.003966333   0.0020224404461503657   0.008266342    0.004215023916403161    0.00829821   0.004231273471789078   0.02583795   0.004679182563323321   0.04017259   0.010414876657261476 
 0.001825  T17-2712   0.007804319    0.003979436996839956   0.007332514   0.0037388631969692285    0.01433761    0.007310774336247632    0.01283726     0.00654574490468709   0.006061644   0.003090844104045262   0.02406524   0.004511122052465439   0.02653682   0.009832710350860795 
 0.001825  T17-2679  0.0004674437   0.0002383504057515676     0.0195984    0.009993263384100361    0.01752938    0.008938267029279669    0.01571832    0.008014804001250935    0.02597925    0.00802044670496756   0.04024612     0.0055358774356595   0.06229334   0.011073108794952076 
 0.001825  T17-2690   0.001436443    0.000732445088716376     0.0134102   0.0068378851869568555     0.0268003    0.011920086526988803    0.02378126     0.01163968923027913      0.012902   0.006578756937598774   0.02931042  0.0046024439610350505   0.05445736   0.010904014073181353 
